particle,start_cycle,end_cycle,duration_cycles
1,2980.1393618490147,2987.89070759692,7.751345747905361
1,2987.89070759692,2995.7056989948464,7.814991397926406
1,2995.7056989948464,3003.5815451549074,7.8758461600609735
1,3003.5815451549074,3011.4806234776347,7.899078322727291
1,3011.4806234776347,3019.367925179647,7.887301702012337
1,3019.367925179647,3027.2126299154716,7.844704735824507
1,3027.2126299154716,3034.966030383945,7.753400468473501
1,3034.966030383945,3042.7622268215428,7.7961964375977
1,3042.7622268215428,3050.61798296616,7.855756144617317
1,3050.61798296616,3058.5149843209424,7.897001354782333
1,3058.5149843209424,3066.4087495933845,7.893765272442124
1,3066.4087495933845,3074.273837251626,7.865087658241464
1,3074.273837251626,3082.0593446846874,7.785507433061412
1,3082.0593446846874,3089.8272834261907,7.767938741503258
1,3089.8272834261907,3097.660676780901,7.833393354710552
1,3097.660676780901,3105.549794108811,7.889117327909844
1,3105.549794108811,3113.4476177862944,7.897823677483302
1,3113.4476177862944,3121.3264120986123,7.87879431231795
1,3121.3264120986123,3129.146287920338,7.819875821725873
1,3129.146287920338,3136.8969489253886,7.7506610050504605
1,3136.8969489253886,3144.7102997527086,7.813350827319937
1,3144.7102997527086,3152.584605355956,7.874305603247194
1,3152.584605355956,3160.483665502503,7.899060146547072
1,3160.483665502503,3168.3716383814062,7.887972878903383
1,3168.3716383814062,3176.2184342873147,7.846795905908493
1,3176.2184342873147,3183.9731475504454,7.754713263130725
1,3183.9731475504454,3191.7676366079877,7.7944890575422505
1,3191.7676366079877,3199.621436646636,7.853800038648387
1,3199.621436646636,3207.5180201267813,7.896583480145182
1,3207.5180201267813,3215.4122355505974,7.894215423816149
1,3215.4122355505974,3223.278756422093,7.866520871495595
1,3223.278756422093,3231.0676186904966,7.788862268403591
1,3231.0676186904966,3238.833230052992,7.765611362495292
1,3238.833230052992,3246.664746584608,7.8315165316162165
1,3246.664746584608,3254.5528318821775,7.888085297569432
1,3254.5528318821775,3262.4508815350828,7.898049652905229
1,3262.4508815350828,3270.330623864476,7.879742329393139
1,3270.330623864476,3278.153101503095,7.822477638619148
1,3278.153101503095,3285.9032118035775,7.750110300482447
1,3285.9032118035775,3293.714933421492,7.8117216179143725
1,3293.714933421492,3301.587660602819,7.872727181327264
1,3301.587660602819,3309.486674236313,7.899013633493723
1,3309.486674236313,3317.3752874828942,7.888613246581372
1,3317.3752874828942,3325.2240833925944,7.848795909700129
1,3325.2240833925944,3332.9802405148207,7.756157122226341
1,3332.9802405148207,3340.773020583299,7.792780068478351
1,3340.773020583299,3348.6248842842274,7.851863700928334
1,3348.6248842842274,3356.5210097167405,7.896125432513145
1,3356.5210097167405,3364.415647349546,7.89463763280537
