particle,q,rms_over_L,p95_over_L,max_over_L,first_half_rms,second_half_rms
5,269,0.060571554392135005,0.07938793215679242,0.07988511516282079,0.06057117237231795,0.06057220342839977
7,269,0.0780417143322058,0.11287734807559009,0.13308352242364035,0.08677290519098178,0.06697194708784146
1,270,0.04732145663100427,0.059822142796433414,0.060897343273048875,0.0473207440997939,0.047324021600723305
3,270,0.008612164911192524,0.012766915235132945,0.013453826484881847,0.008609819203774322,0.008611542042205609
5,270,0.04730122107422803,0.06855093556029952,0.06993489120629678,0.04730345008193754,0.047300346219769966
7,270,0.06827120184025058,0.11019116837579684,0.1321254560055726,0.07752285287624844,0.05601004138761508
1,271,0.047754269441910135,0.060015762314200936,0.06059209591419533,0.047760338705137496,0.04775251533437748
3,271,0.016620457965364932,0.02217190600626928,0.023002672467229295,0.016618266587182136,0.016619556218707473
5,271,0.026420242942021093,0.04421448859224784,0.046328375292160565,0.02642061120984854,0.026416342317032635
7,271,0.05707285505768088,0.10226151594123588,0.12783620649962193,0.06126778960582485,0.051176597325695454
1,272,0.041071999532133883,0.05556762542294681,0.05628448405511289,0.041078011150501144,0.04107149230919284
3,272,0.021181810885495395,0.027447143297525362,0.028403018676886983,0.02118116207970673,0.021180714316893882
5,272,0.002672121324523875,0.0041408249669948076,0.004644071231352438,0.002673626949564039,0.002672864948178866
7,272,0.05050440262187099,0.09422335084215305,0.12377238708436922,0.0431585346123303,0.056277155936878466
1,273,0.027912961236170517,0.041990084452785285,0.04385523394595322,0.02791508710063197,0.027917371675732643
3,273,0.02153054685619778,0.027818090874880512,0.028418938246467313,0.02153032218251275,0.021528459701249607
5,273,0.026484553993363778,0.0440679663896118,0.047497046636268324,0.026493280518311214,0.026489943692384884
7,273,0.054072272264232744,0.10542359930734742,0.1278280274713898,0.03622819623525921,0.06745927284133442
1,274,0.009807918830564373,0.015737344332093263,0.01622459658455058,0.009808771933263426,0.009815745098587724
3,274,0.017612217569611316,0.023184665129848167,0.023925674991202878,0.017610762509661617,0.017610111984510325
5,274,0.047360385737023517,0.06865526499383459,0.07151344282244822,0.04736007237728013,0.047361154474497374
7,274,0.06476523568517349,0.11253832292339647,0.13347903950613757,0.04873232389464844,0.07802475933559856
1,275,0.010544482303889638,0.01686346411976738,0.017312809668660334,0.010542252153110677,0.010538085220395758
3,275,0.010063451993361845,0.014453065370870525,0.015141706794275778,0.010061900740532197,0.010062693454181374
5,275,0.06061892048490979,0.07956493679030836,0.08176467415175251,0.060614596117644026,0.06061870927474571
7,275,0.07574164413993455,0.11371498732401288,0.13349271878910277,0.06701351226519273,0.08395532273621335
1,276,0.028505935559851606,0.04271086774480337,0.04434314146567779,0.02849895147936714,0.02850568491076988
3,276,0.00035065743566806997,0.0005295271342753748,0.0006026711284745557,0.00035103035664922345,0.00035024286334677744
5,276,0.06512070690987957,0.07857181148248128,0.07944352818669463,0.06511687249065065,0.06512401947609124
7,276,0.08239308138583917,0.11252387013710714,0.13299523408696295,0.08122277457451081,0.08355453553927016
1,277,0.04144233424453733,0.05586756005494924,0.05663112442639918,0.041436002121105826,0.04144744870071143
3,277,0.00949559249118046,0.013819349242059612,0.014530136982983026,0.009494025701092309,0.00949668039339031
5,277,0.06058324069710592,0.07889649058552634,0.07963402267552312,0.06058390645339593,0.06058910243008686
7,277,0.0827649989396088,0.11327716778960044,0.13232614061895806,0.08773773096267212,0.07688623356808488
1,278,0.047867317054438675,0.06003335271061025,0.060580566220821884,0.047868246373303065,0.047870377385925825
3,278,0.01723481045558724,0.022830636463819005,0.02361782615062845,0.01723400529543291,0.01723645325409675
5,278,0.047284764311241886,0.06766861296646398,0.06837904031258019,0.047289309057385355,0.047289633037100196
7,278,0.07677386414156714,0.11264694748869877,0.13400970462063608,0.08539639766973868,0.06572155654109697
1,279,0.047167224788586044,0.05971715711220026,0.060913091052089224,0.04717399733445843,0.04716672223139899
3,279,0.021410516967028857,0.02769461187032668,0.02846761500143952,0.021411356811347468,0.02141220040477065
5,279,0.026339130713295113,0.04321803415069884,0.04382566046254774,0.026342913121117906,0.026341358031726762
7,279,0.06607172315825778,0.10953902965827056,0.1334570200882483,0.0745820590458408,0.05426522101643228
1,280,0.039406612851310786,0.054049691081442294,0.05504826846066773,0.03941180198454508,0.03940830314629646
3,280,0.021336596224769744,0.02758934469678917,0.028462975955603154,0.021337626779837703,0.02133707893149818
5,280,0.0012165659943708244,0.0019426329299795935,0.0023276553522079855,0.0012178217390734548,0.0012175830129231902
7,280,0.05483134777406361,0.10144734466843155,0.12675164157060462,0.05752480810814145,0.04996552491464087
1,281,0.025337481299635915,0.038739330131425595,0.041344319937501914,0.0253381853337763,0.02534367949333187
3,281,0.017024800921273342,0.02259460455022632,0.023424533935115267,0.01702445215027276,0.017024852610753854
5,281,0.0264010259314051,0.043291315617843114,0.04582447706889265,0.026405874236249474,0.026400615254218142
7,281,0.04978927202570148,0.09307355063766865,0.12326749733021145,0.04059363533199527,0.05646766413698095
1,282,0.00667067461265352,0.01088832123825313,0.011423527638491728,0.006670806948253676,0.006678592807328743
3,282,0.009186732718323114,0.013473222374952503,0.014174504809360276,0.009186064955740718,0.009187292846954067
5,282,0.04734168572811917,0.0680885853810144,0.07069897827975584,0.047338340237301164,0.04733758475045899
7,282,0.055355615234230125,0.1046544104866681,0.12597114684871885,0.037937005675168785,0.06850813891112606
1,283,0.01359765268766851,0.02182175616402401,0.022117963280309367,0.013595424867170837,0.013593878426327843
3,283,0.00073108796678904,0.0011127197627104285,0.0012331651423281708,0.0007304838818922984,0.0007314999091053533
5,283,0.06062844140237687,0.07939582233522856,0.081573751162342,0.06062185801333454,0.06062460814376718
7,283,0.06684312259014744,0.1128179069945546,0.13295506066475254,0.052644770066231625,0.07918724001597058
1,284,0.030926422020030046,0.045462450304505075,0.046438390410616,0.030919684225221553,0.03092942419223576
3,284,0.010370987785391852,0.01482657008523125,0.015458254342780772,0.010370096312614588,0.010373175092803395
5,284,0.06514902577962721,0.07917233980538779,0.0797896940133804,0.06514377251569355,0.06515032379262624
7,284,0.0774974695592473,0.11354792349183185,0.13345025362190635,0.07040044977540119,0.08473309066521521
1,285,0.04291239551243894,0.05700980686504849,0.05803450185499938,0.042907051155742996,0.04291974276023541
3,285,0.017812370914580145,0.02333449763818844,0.024070635908084774,0.017812931480433922,0.01781608045822693
5,285,0.060622148070927355,0.07936798577029332,0.08131658087425672,0.060621674599744185,0.06062814544820895
7,285,0.0832196547975704,0.1128842625414855,0.13349713809187752,0.08310602593245482,0.08367366581767535
1,286,0.048240154924291644,0.05975099965300213,0.06053977269370953,0.04824182485816497,0.0482442050807051
3,286,0.021591177184120295,0.027851200414685005,0.02836053343361851,0.021593542985000616,0.021595317281125445
5,286,0.0473286974441043,0.06799577752265148,0.0702853965437924,0.047332682660825444,0.047335283359686973
7,286,0.0824257967150072,0.11295148421624394,0.13325936039585606,0.08781266559089693,0.07624544155439586
1,287,0.046406095159402375,0.0595662515725201,0.060599767193414825,0.04641206311446637,0.04640618604482175
3,287,0.021094382536842197,0.027349224324035942,0.028341085687910918,0.021096705120505592,0.0210973409744392
5,287,0.026380058657822385,0.04316424297944998,0.045217931084345235,0.026383809566602887,0.02638514807847476
7,287,0.07529825658700368,0.11251293529564581,0.13194801495673392,0.08368922646051949,0.0643801140429434
1,288,0.037580733420881134,0.05226265435972581,0.053722159772105184,0.03758358943525473,0.037582882746017225
3,288,0.016400082055270142,0.02193083118712447,0.02275129035998294,0.016400858803663012,0.01640246384636772
5,288,0.0008467523418638859,0.0013551900723946606,0.0016273150545438669,0.0008458532367314905,0.000846491851225507
7,288,0.06384413734448545,0.10904772775760105,0.13400736299702676,0.07143811227971353,0.052674378023460665
1,289,0.0226346660644761,0.03512396299795729,0.03801672582624737,0.022632779398809172,0.02264037688918071
3,289,0.008302320482340305,0.012353184258566532,0.013051669595345946,0.008302603986052513,0.008304637889671564
5,289,0.0263378587619901,0.042976270462686206,0.04329687358994401,0.02634230561619025,0.02633409777499106
7,289,0.05287234843685192,0.10069636964630546,0.12500843147439103,0.05387663221246432,0.04917059675065548
1,290,0.003454256857844608,0.005740976731202939,0.006141415550470124,0.003452979685315136,0.0034600209884199365
3,290,0.0018023330953517043,0.002751085483802616,0.0029935201663972948,0.0018012242963020638,0.001802097991874955
5,290,0.047293050136954305,0.06764567486187817,0.06840280320740699,0.04729028432431238,0.04728495335470345
7,290,0.04961123300148625,0.09358872906603757,0.12404455712260468,0.038779162934339424,0.0570314571744407
1,291,0.016590630713047262,0.026474590278680345,0.02763902883667713,0.01658853174626247,0.016590454312815427
3,291,0.011236115040429345,0.01571990947227147,0.016281284410736112,0.011235505764409908,0.01123838605169118
5,291,0.06059248757066498,0.07906687533663471,0.07989436769889241,0.06058647633613964,0.06058359394794769
7,291,0.05695107463534643,0.10447989193099266,0.12690180269157475,0.04039744224474538,0.06966344054455588
1,292,0.03322036210949339,0.04758771332662121,0.04897711238425468,0.03321388132566998,0.03322642683833998
3,292,0.01835495162339157,0.02383277997311697,0.024388153337178236,0.018356437286854467,0.018359492686718267
5,292,0.06512838343702558,0.07873334131387537,0.07963294599598451,0.06512333481571887,0.06512362853099139
7,292,0.06890464032861417,0.11293692200577884,0.13110446672614265,0.056548910980400324,0.08024697396756297
1,293,0.044220742803498976,0.05798041891284262,0.05910081109608016,0.04421644249696324,0.04422883035453484
3,293,0.02172529245350738,0.02781079407463698,0.028114644877902863,0.02172874948508154,0.02173061266578882
